,country,date,total_cases,new_cases,total_deaths,new_deaths,population,population_density,median_age,gdp_per_capita,cvd_death_rate,overall_life_expectancy,female_life_expectancy,male_life_expectancy,number_of_doctors_per_1000_people
1320,Estonia,2020-02-21,0.0,0.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1321,Estonia,2020-02-22,0.0,0.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1322,Estonia,2020-02-23,0.0,0.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1323,Estonia,2020-02-24,0.0,0.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1324,Estonia,2020-02-25,0.0,0.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1325,Estonia,2020-02-26,0.0,0.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1326,Estonia,2020-02-27,0.0,0.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1327,Estonia,2020-02-28,1.0,1.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1328,Estonia,2020-02-29,1.0,0.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1329,Estonia,2020-03-01,1.0,0.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1330,Estonia,2020-03-02,1.0,0.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1331,Estonia,2020-03-04,2.0,1.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1332,Estonia,2020-03-06,5.0,3.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1333,Estonia,2020-03-07,10.0,5.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1334,Estonia,2020-03-11,13.0,3.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1335,Estonia,2020-03-12,16.0,3.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1336,Estonia,2020-03-13,27.0,11.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1337,Estonia,2020-03-14,79.0,52.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1338,Estonia,2020-03-15,115.0,36.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1339,Estonia,2020-03-16,171.0,56.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1340,Estonia,2020-03-17,205.0,34.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1341,Estonia,2020-03-18,225.0,20.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1342,Estonia,2020-03-19,258.0,33.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1343,Estonia,2020-03-20,267.0,9.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1344,Estonia,2020-03-21,283.0,16.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1345,Estonia,2020-03-22,306.0,23.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1346,Estonia,2020-03-23,326.0,20.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1347,Estonia,2020-03-24,352.0,26.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1348,Estonia,2020-03-25,369.0,17.0,0.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1349,Estonia,2020-03-26,404.0,35.0,1.0,1.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1350,Estonia,2020-03-27,538.0,134.0,1.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1351,Estonia,2020-03-28,575.0,37.0,1.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1352,Estonia,2020-03-29,640.0,65.0,1.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1353,Estonia,2020-03-30,679.0,39.0,3.0,2.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1354,Estonia,2020-03-31,715.0,36.0,3.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1355,Estonia,2020-04-01,745.0,30.0,4.0,1.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1356,Estonia,2020-04-02,779.0,34.0,5.0,1.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1357,Estonia,2020-04-03,858.0,79.0,11.0,6.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1358,Estonia,2020-04-04,961.0,103.0,12.0,1.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1359,Estonia,2020-04-05,1018.0,57.0,13.0,1.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1360,Estonia,2020-04-06,1097.0,79.0,15.0,2.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1361,Estonia,2020-04-07,1108.0,11.0,19.0,4.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1362,Estonia,2020-04-08,1149.0,41.0,21.0,2.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1363,Estonia,2020-04-09,1185.0,36.0,24.0,3.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1364,Estonia,2020-04-10,1207.0,22.0,24.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1365,Estonia,2020-04-11,1258.0,51.0,24.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1366,Estonia,2020-04-12,1304.0,46.0,24.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1367,Estonia,2020-04-13,1309.0,5.0,25.0,1.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1368,Estonia,2020-04-14,1332.0,23.0,28.0,3.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1369,Estonia,2020-04-15,1373.0,41.0,31.0,3.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1370,Estonia,2020-04-16,1402.0,29.0,35.0,4.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1371,Estonia,2020-04-17,1434.0,32.0,36.0,1.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1372,Estonia,2020-04-18,1459.0,25.0,38.0,2.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1373,Estonia,2020-04-19,1512.0,53.0,38.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1374,Estonia,2020-04-20,1528.0,16.0,40.0,2.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1375,Estonia,2020-04-21,1535.0,7.0,40.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1376,Estonia,2020-04-22,1552.0,17.0,43.0,3.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1377,Estonia,2020-04-23,1559.0,7.0,44.0,1.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1378,Estonia,2020-04-24,1592.0,33.0,45.0,1.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1379,Estonia,2020-04-25,1605.0,13.0,46.0,1.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1380,Estonia,2020-04-26,1635.0,30.0,46.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1381,Estonia,2020-04-27,1643.0,8.0,49.0,3.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1382,Estonia,2020-04-28,1647.0,4.0,50.0,1.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1383,Estonia,2020-04-29,1660.0,13.0,50.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1384,Estonia,2020-04-30,1666.0,6.0,50.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1385,Estonia,2020-05-01,1689.0,23.0,52.0,2.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1386,Estonia,2020-05-02,1694.0,5.0,52.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1387,Estonia,2020-05-03,1699.0,5.0,53.0,1.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1388,Estonia,2020-05-04,1700.0,1.0,55.0,2.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1389,Estonia,2020-05-05,1703.0,3.0,55.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1390,Estonia,2020-05-06,1711.0,8.0,55.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1391,Estonia,2020-05-07,1713.0,2.0,55.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1392,Estonia,2020-05-08,1720.0,7.0,56.0,1.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1393,Estonia,2020-05-09,1725.0,5.0,56.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1394,Estonia,2020-05-10,1733.0,8.0,60.0,4.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1395,Estonia,2020-05-11,1739.0,6.0,60.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1396,Estonia,2020-05-12,1741.0,2.0,61.0,1.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1397,Estonia,2020-05-13,1746.0,5.0,61.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1398,Estonia,2020-05-14,1751.0,5.0,61.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1399,Estonia,2020-05-15,1758.0,7.0,62.0,1.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1400,Estonia,2020-05-16,1766.0,8.0,63.0,1.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1401,Estonia,2020-05-17,1770.0,4.0,63.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1402,Estonia,2020-05-18,1774.0,4.0,63.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1403,Estonia,2020-05-19,1784.0,10.0,64.0,1.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1404,Estonia,2020-05-20,1791.0,7.0,64.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1405,Estonia,2020-05-21,1794.0,3.0,64.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1406,Estonia,2020-05-22,1800.0,6.0,64.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1407,Estonia,2020-05-23,1807.0,7.0,64.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1408,Estonia,2020-05-24,1821.0,14.0,64.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1409,Estonia,2020-05-25,1823.0,2.0,64.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1410,Estonia,2020-05-26,1824.0,1.0,65.0,1.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1411,Estonia,2020-05-27,1834.0,10.0,65.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1412,Estonia,2020-05-28,1840.0,6.0,66.0,1.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1413,Estonia,2020-05-29,1851.0,11.0,66.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1414,Estonia,2020-05-30,1859.0,8.0,67.0,1.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1415,Estonia,2020-05-31,1865.0,6.0,67.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1416,Estonia,2020-06-01,1869.0,4.0,68.0,1.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1417,Estonia,2020-06-02,1870.0,1.0,68.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1418,Estonia,2020-06-03,1870.0,0.0,68.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1419,Estonia,2020-06-04,1880.0,10.0,69.0,1.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1420,Estonia,2020-06-05,1890.0,10.0,69.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1421,Estonia,2020-06-06,1910.0,20.0,69.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1422,Estonia,2020-06-07,1931.0,21.0,69.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1423,Estonia,2020-06-08,1939.0,8.0,69.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1424,Estonia,2020-06-09,1940.0,1.0,69.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1425,Estonia,2020-06-10,1947.0,7.0,69.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1426,Estonia,2020-06-11,1958.0,11.0,69.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1427,Estonia,2020-06-12,1965.0,7.0,69.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1428,Estonia,2020-06-13,1970.0,5.0,69.0,0.0,1326539.0,31.033,42.7,29481.252,255.56900000000002,78.6,82.4,73.9,3.3564
1429,Finland,2019-12-31,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1430,Finland,2020-01-01,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1431,Finland,2020-01-02,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1432,Finland,2020-01-03,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1433,Finland,2020-01-04,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1434,Finland,2020-01-05,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1435,Finland,2020-01-06,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1436,Finland,2020-01-07,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1437,Finland,2020-01-08,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1438,Finland,2020-01-09,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1439,Finland,2020-01-10,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1440,Finland,2020-01-11,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1441,Finland,2020-01-12,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1442,Finland,2020-01-13,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1443,Finland,2020-01-14,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1444,Finland,2020-01-15,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1445,Finland,2020-01-16,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1446,Finland,2020-01-17,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1447,Finland,2020-01-18,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1448,Finland,2020-01-19,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1449,Finland,2020-01-20,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1450,Finland,2020-01-21,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1451,Finland,2020-01-22,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1452,Finland,2020-01-23,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1453,Finland,2020-01-24,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1454,Finland,2020-01-25,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1455,Finland,2020-01-26,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1456,Finland,2020-01-27,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1457,Finland,2020-01-28,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1458,Finland,2020-01-29,0.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1459,Finland,2020-01-30,1.0,1.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1460,Finland,2020-01-31,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1461,Finland,2020-02-01,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1462,Finland,2020-02-02,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1463,Finland,2020-02-03,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1464,Finland,2020-02-04,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1465,Finland,2020-02-05,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1466,Finland,2020-02-06,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1467,Finland,2020-02-07,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1468,Finland,2020-02-08,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1469,Finland,2020-02-09,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1470,Finland,2020-02-10,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1471,Finland,2020-02-11,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1472,Finland,2020-02-12,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1473,Finland,2020-02-13,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1474,Finland,2020-02-14,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1475,Finland,2020-02-15,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1476,Finland,2020-02-16,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1477,Finland,2020-02-17,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1478,Finland,2020-02-18,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1479,Finland,2020-02-19,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1480,Finland,2020-02-20,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1481,Finland,2020-02-21,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1482,Finland,2020-02-22,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1483,Finland,2020-02-23,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1484,Finland,2020-02-24,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1485,Finland,2020-02-25,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1486,Finland,2020-02-26,1.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1487,Finland,2020-02-27,2.0,1.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1488,Finland,2020-02-28,2.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1489,Finland,2020-02-29,3.0,1.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1490,Finland,2020-03-01,3.0,0.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1491,Finland,2020-03-02,6.0,3.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1492,Finland,2020-03-04,7.0,1.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1493,Finland,2020-03-06,12.0,5.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1494,Finland,2020-03-07,19.0,7.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1495,Finland,2020-03-09,30.0,11.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1496,Finland,2020-03-10,40.0,10.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1497,Finland,2020-03-12,59.0,19.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1498,Finland,2020-03-13,155.0,96.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1499,Finland,2020-03-14,183.0,28.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1500,Finland,2020-03-15,210.0,27.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1501,Finland,2020-03-16,267.0,57.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1502,Finland,2020-03-17,272.0,5.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1503,Finland,2020-03-18,319.0,47.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1504,Finland,2020-03-19,369.0,50.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1505,Finland,2020-03-20,400.0,31.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1506,Finland,2020-03-21,450.0,50.0,0.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1507,Finland,2020-03-22,521.0,71.0,1.0,1.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
1508,Finland,2020-03-23,626.0,105.0,1.0,0.0,5540718.0,18.136,42.8,40585.721,153.507,81.7,84.6,78.9,3.2966
