Country,date,total_cases,new_cases,total_deaths,new_deaths,population,population_density,median_age,gdp_per_capita,cvd_death_rate,Overall Life Expectancy,Female Life Expectancy,Male Life Expectancy,Number of doctors per 1000 people
Croatia,2020-01-20,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-01-21,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-01-22,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-01-23,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-01-24,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-01-25,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-01-26,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-01-27,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-01-28,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-01-29,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-01-30,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-01-31,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-01,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-02,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-03,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-04,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-05,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-06,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-07,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-08,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-09,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-10,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-11,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-12,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-13,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-14,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-15,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-16,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-17,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-18,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-19,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-20,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-21,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-22,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-23,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-24,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-25,0.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-26,1.0,1.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-27,2.0,1.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-28,3.0,1.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-02-29,5.0,2.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-01,5.0,0.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-02,7.0,2.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-03,8.0,1.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-04,9.0,1.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-06,10.0,1.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-07,11.0,1.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-08,12.0,1.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-11,13.0,1.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-12,16.0,3.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-13,25.0,9.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-14,31.0,6.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-15,37.0,6.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-16,48.0,11.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-17,56.0,8.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-18,69.0,13.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-19,81.0,12.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-20,104.0,23.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-21,126.0,22.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-22,206.0,80.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-23,235.0,29.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-24,306.0,71.0,0.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-25,382.0,76.0,1.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-26,418.0,36.0,1.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-27,495.0,77.0,2.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-28,586.0,91.0,3.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-29,657.0,71.0,5.0,2.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-30,713.0,56.0,6.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-03-31,790.0,77.0,6.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-01,867.0,77.0,6.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-02,963.0,96.0,6.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-03,1011.0,48.0,7.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-04,1079.0,68.0,8.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-05,1126.0,47.0,12.0,4.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-06,1182.0,56.0,15.0,3.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-07,1222.0,40.0,16.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-08,1282.0,60.0,18.0,2.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-09,1343.0,61.0,19.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-10,1407.0,64.0,20.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-11,1495.0,88.0,21.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-12,1534.0,39.0,21.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-13,1600.0,66.0,23.0,2.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-14,1650.0,50.0,25.0,2.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-15,1704.0,54.0,31.0,6.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-16,1741.0,37.0,34.0,3.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-17,1791.0,50.0,35.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-18,1814.0,23.0,36.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-19,1832.0,18.0,39.0,3.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-20,1871.0,39.0,47.0,8.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-21,1881.0,10.0,47.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-22,1908.0,27.0,48.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-23,1950.0,42.0,48.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-24,1981.0,31.0,50.0,2.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-25,2009.0,28.0,51.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-26,2016.0,7.0,54.0,3.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-27,2030.0,14.0,55.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-28,2039.0,9.0,59.0,4.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-29,2047.0,8.0,63.0,4.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-04-30,2062.0,15.0,67.0,4.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-01,2076.0,14.0,69.0,2.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-02,2085.0,9.0,75.0,6.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-03,2088.0,3.0,77.0,2.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-04,2096.0,8.0,79.0,2.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-05,2101.0,5.0,80.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-06,2112.0,11.0,83.0,3.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-07,2119.0,7.0,85.0,2.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-08,2125.0,6.0,86.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-09,2161.0,36.0,86.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-10,2176.0,15.0,87.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-11,2187.0,11.0,90.0,3.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-12,2196.0,9.0,91.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-13,2207.0,11.0,91.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-14,2213.0,6.0,94.0,3.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-15,2221.0,8.0,94.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-16,2222.0,1.0,95.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-17,2224.0,2.0,95.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-18,2226.0,2.0,95.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-19,2228.0,2.0,95.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-20,2232.0,4.0,96.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-21,2234.0,2.0,96.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-22,2237.0,3.0,97.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-23,2243.0,6.0,99.0,2.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-24,2243.0,0.0,99.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-25,2244.0,1.0,99.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-26,2244.0,0.0,100.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-27,2244.0,0.0,101.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-28,2244.0,0.0,101.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-29,2245.0,1.0,102.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-30,2245.0,0.0,103.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-05-31,2246.0,1.0,103.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-06-01,2246.0,0.0,103.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-06-02,2246.0,0.0,103.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-06-03,2246.0,0.0,103.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-06-04,2246.0,0.0,103.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-06-05,2247.0,1.0,103.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-06-06,2247.0,0.0,103.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-06-07,2247.0,0.0,104.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-06-08,2247.0,0.0,104.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-06-09,2247.0,0.0,104.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-06-10,2247.0,0.0,106.0,2.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-06-11,2249.0,2.0,106.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-06-12,2249.0,0.0,106.0,0.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Croatia,2020-06-13,2249.0,0.0,107.0,1.0,4105268.0,73.726,44.0,22669.797000000002,253.782,78.3,81.5,75.1,2.9996
Cyprus,2020-03-10,2.0,2.0,0.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-03-12,6.0,4.0,0.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-03-14,14.0,8.0,0.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-03-15,21.0,7.0,0.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-03-16,30.0,9.0,0.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-03-17,40.0,10.0,0.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-03-18,40.0,0.0,0.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-03-19,58.0,18.0,0.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-03-20,58.0,0.0,0.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-03-21,67.0,9.0,0.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-03-22,84.0,17.0,0.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-03-23,95.0,11.0,0.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-03-24,116.0,21.0,0.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-03-25,124.0,8.0,3.0,3.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-03-26,132.0,8.0,3.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-03-27,146.0,14.0,3.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-03-28,162.0,16.0,5.0,2.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-03-29,179.0,17.0,5.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-03-30,214.0,35.0,6.0,1.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-03-31,230.0,16.0,7.0,1.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-01,262.0,32.0,8.0,1.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-02,320.0,58.0,9.0,1.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-03,356.0,36.0,9.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-04,396.0,40.0,9.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-05,426.0,30.0,9.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-06,446.0,20.0,9.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-07,465.0,19.0,9.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-08,494.0,29.0,9.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-09,526.0,32.0,9.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-10,564.0,38.0,10.0,1.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-11,595.0,31.0,10.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-12,616.0,21.0,10.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-13,633.0,17.0,11.0,1.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-14,662.0,29.0,12.0,1.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-15,695.0,33.0,12.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-16,715.0,20.0,12.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-17,735.0,20.0,12.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-18,735.0,0.0,12.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-19,761.0,26.0,12.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-20,767.0,6.0,12.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-21,772.0,5.0,12.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-22,784.0,12.0,12.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-23,790.0,6.0,14.0,2.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-24,795.0,5.0,14.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-25,804.0,9.0,14.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-26,810.0,6.0,14.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-27,817.0,7.0,14.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-28,822.0,5.0,15.0,1.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-29,837.0,15.0,15.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-04-30,843.0,6.0,15.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
Cyprus,2020-05-01,850.0,7.0,15.0,0.0,875899.0,127.65700000000001,37.3,32415.132,141.171,80.8,82.9,78.7,2.296
